,image,actual,group,spurious,svm_score
8388,191026.jpg,0,1,1,2.357689
8389,191027.jpg,1,3,1,-0.6380167
8390,191028.jpg,0,0,0,0.5909118
8391,191029.jpg,0,1,1,1.7397816
8392,191030.jpg,0,0,0,-1.9043769
8393,191031.jpg,0,0,0,1.1959275
8394,191032.jpg,0,1,1,1.4879162
8395,191033.jpg,0,0,0,1.9282473
8396,191034.jpg,1,2,0,0.9210083
8397,191035.jpg,0,0,0,0.71555656
8398,191036.jpg,0,0,0,1.4812407
8399,191037.jpg,0,0,0,2.0328417
8400,191038.jpg,0,0,0,1.2170429
8401,191039.jpg,1,2,0,-1.3635912
8402,191040.jpg,0,0,0,2.3641942
8403,191041.jpg,1,2,0,1.712976
8404,191042.jpg,0,0,0,0.11676173
8405,191043.jpg,0,0,0,2.1868496
8406,191044.jpg,0,1,1,1.7224344
8407,191045.jpg,0,0,0,2.4050338
8408,191046.jpg,0,0,0,0.5421714
8409,191047.jpg,0,0,0,1.1456109
8410,191048.jpg,0,0,0,2.072007
8411,191049.jpg,0,0,0,2.0856059
8412,191050.jpg,0,0,0,-1.2821009
8413,191051.jpg,0,0,0,2.370675
8414,191052.jpg,1,2,0,0.1957207
8415,191053.jpg,1,2,0,0.99742246
8416,191054.jpg,0,0,0,1.4906698
8417,191055.jpg,0,1,1,1.594813
8418,191056.jpg,0,0,0,1.5562584
8419,191057.jpg,0,1,1,2.4782672
8420,191058.jpg,0,0,0,-0.45795467
8421,191059.jpg,0,0,0,0.55664766
8422,191060.jpg,0,0,0,0.94951487
8423,191061.jpg,0,0,0,1.8211243
8424,191062.jpg,1,2,0,3.82963
8425,191063.jpg,1,2,0,-1.8867141
8426,191064.jpg,0,1,1,2.7564206
8427,191065.jpg,0,1,1,0.8904621
8428,191066.jpg,0,0,0,1.3483031
8429,191067.jpg,0,1,1,1.6531028
8430,191068.jpg,0,0,0,-1.3219129
8431,191069.jpg,0,1,1,-0.15036283
8432,191070.jpg,0,0,0,1.4509938
8433,191071.jpg,0,0,0,2.2481732
8434,191072.jpg,0,0,0,1.3167524
8435,191073.jpg,0,0,0,1.2801831
8436,191074.jpg,0,0,0,1.24151
8437,191075.jpg,0,0,0,0.9072726
8438,191076.jpg,0,0,0,0.09205538
8439,191077.jpg,0,1,1,2.2434585
8440,191078.jpg,0,0,0,-1.140946
8441,191079.jpg,0,0,0,0.70050055
8442,191080.jpg,0,0,0,1.5873784
8443,191081.jpg,0,0,0,-0.17902252
8444,191082.jpg,1,2,0,-0.113180585
8445,191083.jpg,0,0,0,1.8401031
8446,191084.jpg,0,1,1,0.7683653
8447,191085.jpg,0,0,0,1.7304618
8448,191086.jpg,0,0,0,1.4776496
8449,191087.jpg,0,1,1,3.0042121
8450,191088.jpg,0,1,1,0.6644037
8451,191089.jpg,0,0,0,1.6978683
8452,191090.jpg,0,0,0,1.8812706
8453,191091.jpg,0,0,0,1.9859313
8454,191092.jpg,0,1,1,1.3386006
8455,191093.jpg,0,0,0,2.5671697
8456,191094.jpg,1,2,0,2.504214
8457,191095.jpg,0,0,0,1.7594614
8458,191096.jpg,0,0,0,2.6608775
8459,191097.jpg,0,1,1,2.4200158
8460,191098.jpg,0,0,0,2.7296805
8461,191099.jpg,1,2,0,1.6387737
8462,191100.jpg,0,0,0,-0.058441255
8463,191101.jpg,0,1,1,2.7595928
8464,191102.jpg,0,0,0,2.25051
8465,191103.jpg,0,1,1,2.0737398
8466,191104.jpg,0,0,0,1.8212855
8467,191105.jpg,0,1,1,2.583666
8468,191106.jpg,0,1,1,1.648043
8469,191107.jpg,0,0,0,-0.7448042
8470,191108.jpg,0,0,0,2.033096
8471,191109.jpg,0,1,1,1.9217588
8472,191110.jpg,0,1,1,2.8604367
8473,191111.jpg,0,1,1,3.107028
8474,191112.jpg,1,2,0,1.08385
8475,191113.jpg,0,0,0,1.3702185
8476,191114.jpg,0,1,1,2.4511878
8477,191115.jpg,0,0,0,0.58407754
8478,191116.jpg,0,1,1,2.0690846
8479,191117.jpg,1,2,0,1.7374643
8480,191118.jpg,0,0,0,2.3198397
8481,191119.jpg,0,0,0,0.37382814
8482,191120.jpg,0,0,0,1.9085338
8483,191121.jpg,0,1,1,1.2474142
8484,191122.jpg,0,0,0,2.2618601
8485,191123.jpg,0,1,1,2.6441429
8486,191124.jpg,0,0,0,2.1770847
8487,191125.jpg,0,1,1,1.4758599
8488,191126.jpg,0,0,0,2.070456
8489,191127.jpg,0,1,1,-0.02163261
8490,191128.jpg,0,0,0,0.8324142
8491,191129.jpg,0,1,1,1.8962953
8492,191130.jpg,0,0,0,-0.10657579
8493,191131.jpg,0,1,1,1.9769871
8494,191132.jpg,0,1,1,2.2352118
8495,191133.jpg,0,1,1,-0.2341178
8496,191134.jpg,1,2,0,0.5772345
8497,191135.jpg,0,0,0,-0.6423071
8498,191136.jpg,0,0,0,-0.7252997
8499,191137.jpg,1,2,0,1.503651
8500,191138.jpg,0,0,0,0.77900046
8501,191139.jpg,0,1,1,1.5087317
8502,191140.jpg,0,0,0,1.042785
8503,191141.jpg,0,1,1,2.5134573
8504,191142.jpg,0,0,0,-0.22063744
8505,191143.jpg,0,1,1,2.2376873
8506,191144.jpg,1,2,0,1.0209297
8507,191145.jpg,0,1,1,1.7761768
8508,191146.jpg,0,0,0,1.264235
8509,191147.jpg,0,0,0,2.0851617
8510,191148.jpg,1,2,0,-1.0393271
8511,191149.jpg,0,0,0,2.251132
8512,191150.jpg,1,2,0,3.1058695
8513,191151.jpg,0,1,1,1.9381275
8514,191152.jpg,0,0,0,-0.64991915
8515,191153.jpg,1,2,0,0.25365764
8516,191154.jpg,0,1,1,2.1133478
8517,191155.jpg,0,1,1,1.3024532
8518,191156.jpg,0,1,1,1.6277096
8519,191157.jpg,0,1,1,2.3605134
8520,191158.jpg,0,1,1,1.1986613
8521,191159.jpg,0,0,0,-0.7128527
8522,191160.jpg,0,1,1,3.3348272
8523,191161.jpg,0,0,0,1.4424518
8524,191162.jpg,0,1,1,1.8464364
8525,191163.jpg,0,0,0,1.8103195
8526,191164.jpg,0,1,1,1.7368704
8527,191165.jpg,0,0,0,0.9962287
8528,191166.jpg,0,1,1,0.85096514
8529,191167.jpg,0,0,0,1.0820906
8530,191168.jpg,1,2,0,-1.0914454
8531,191169.jpg,0,0,0,2.5741262
8532,191170.jpg,1,2,0,1.1296661
8533,191171.jpg,0,1,1,1.8091651
8534,191172.jpg,0,0,0,-2.2235098
8535,191173.jpg,1,2,0,3.4755476
8536,191174.jpg,1,2,0,-1.8738711
8537,191175.jpg,0,0,0,1.6334071
8538,191176.jpg,0,1,1,2.56291
8539,191177.jpg,0,0,0,2.1340187
8540,191178.jpg,0,1,1,2.1595635
8541,191179.jpg,0,0,0,1.8543661
8542,191180.jpg,0,0,0,1.1613119
8543,191181.jpg,0,1,1,1.4194548
8544,191182.jpg,0,0,0,0.7866175
8545,191183.jpg,0,0,0,-1.1222948
8546,191184.jpg,0,0,0,1.9417462
8547,191185.jpg,0,1,1,2.1628308
8548,191186.jpg,0,1,1,2.733499
8549,191187.jpg,1,2,0,-0.6794654
8550,191188.jpg,1,2,0,0.10668972
8551,191189.jpg,0,0,0,0.7769387
8552,191190.jpg,0,1,1,2.0311646
8553,191191.jpg,0,1,1,2.0795684
8554,191192.jpg,0,1,1,1.7545973
8555,191193.jpg,0,0,0,0.9106302
8556,191194.jpg,1,2,0,1.4286008
8557,191195.jpg,1,2,0,-0.032683
8558,191196.jpg,0,0,0,1.2605991
8559,191197.jpg,0,0,0,0.79968697
8560,191198.jpg,0,1,1,2.5578744
8561,191199.jpg,0,0,0,-0.684311
8562,191200.jpg,0,1,1,2.1225948
8563,191201.jpg,0,1,1,1.9629864
8564,191202.jpg,0,1,1,0.782004
8565,191203.jpg,0,0,0,-1.2164428
8566,191204.jpg,1,2,0,0.23432097
8567,191205.jpg,0,1,1,1.2626346
8568,191206.jpg,0,0,0,1.6449578
8569,191207.jpg,1,2,0,-0.4393275
8570,191208.jpg,0,1,1,1.4844677
8571,191209.jpg,0,0,0,-1.2099458
8572,191210.jpg,0,0,0,1.6721175
8573,191211.jpg,0,0,0,1.3072193
8574,191212.jpg,0,1,1,1.3810463
8575,191213.jpg,1,2,0,2.7296805
8576,191214.jpg,1,2,0,1.0579046
8577,191215.jpg,0,0,0,1.9961156
8578,191216.jpg,1,2,0,1.9525818
8579,191217.jpg,0,0,0,1.0078186
8580,191218.jpg,0,0,0,2.0332038
8581,191219.jpg,0,1,1,1.9161898
8582,191220.jpg,1,2,0,1.4260573
8583,191221.jpg,0,1,1,1.5275587
8584,191222.jpg,0,1,1,2.0333142
8585,191223.jpg,0,0,0,2.3275895
8586,191224.jpg,0,1,1,1.5208404
8587,191225.jpg,0,1,1,1.2991462
8588,191226.jpg,0,0,0,2.7907248
8589,191227.jpg,0,1,1,1.6053926
8590,191228.jpg,0,0,0,-0.6366335
8591,191229.jpg,0,0,0,-0.75671774
8592,191230.jpg,0,0,0,1.9208785
8593,191231.jpg,0,1,1,1.9462605
8594,191232.jpg,1,2,0,0.1529627
8595,191233.jpg,0,1,1,0.8744932
8596,191234.jpg,0,0,0,0.23647423
8597,191235.jpg,0,0,0,1.0060132
8598,191236.jpg,0,1,1,1.9338107
8599,191237.jpg,0,1,1,1.914831
8600,191238.jpg,0,0,0,2.3363698
8601,191239.jpg,0,0,0,1.1774669
8602,191240.jpg,0,0,0,1.2155365
8603,191241.jpg,0,0,0,0.26182777
8604,191242.jpg,0,1,1,1.9136859
8605,191243.jpg,0,1,1,0.96629304
8606,191244.jpg,0,0,0,2.074613
8607,191245.jpg,0,1,1,0.5227291
8608,191246.jpg,0,1,1,1.7572001
8609,191247.jpg,0,1,1,1.4336896
8610,191248.jpg,0,0,0,1.3318106
8611,191249.jpg,0,1,1,1.6581917
8612,191250.jpg,0,1,1,0.92125946
8613,191251.jpg,0,0,0,1.9374807
8614,191252.jpg,1,2,0,1.2404774
8615,191253.jpg,1,2,0,1.7995172
8616,191254.jpg,0,0,0,-1.0628686
8617,191255.jpg,0,1,1,1.4497873
8618,191256.jpg,0,1,1,2.8835468
8619,191257.jpg,0,0,0,1.9180835
8620,191258.jpg,0,1,1,1.0257442
8621,191259.jpg,0,1,1,0.8622444
8622,191260.jpg,0,1,1,1.334573
8623,191261.jpg,0,1,1,0.92966855
8624,191262.jpg,0,0,0,1.6783162
8625,191263.jpg,1,2,0,2.5836275
8626,191264.jpg,0,1,1,1.5764447
8627,191265.jpg,0,1,1,-0.8847184
8628,191266.jpg,1,2,0,0.61641234
8629,191267.jpg,0,0,0,2.6643083
8630,191268.jpg,0,0,0,1.4707417
8631,191269.jpg,0,0,0,1.0442832
8632,191270.jpg,0,1,1,1.7386123
8633,191271.jpg,0,0,0,3.0962782
8634,191272.jpg,1,3,1,0.053029954
8635,191273.jpg,0,1,1,3.143482
8636,191274.jpg,0,0,0,0.8730173
8637,191275.jpg,0,0,0,0.035378493
8638,191276.jpg,0,0,0,1.1584466
8639,191277.jpg,0,1,1,2.1741421
8640,191278.jpg,0,0,0,-0.32513303
8641,191279.jpg,0,1,1,1.3889692
8642,191280.jpg,0,0,0,0.12662907
8643,191281.jpg,0,1,1,2.2418015
8644,191282.jpg,0,0,0,1.9830676
8645,191283.jpg,0,1,1,1.0972341
8646,191284.jpg,0,1,1,1.8091385
8647,191285.jpg,0,0,0,0.8408601
8648,191286.jpg,0,1,1,2.3693516
8649,191287.jpg,1,2,0,0.854967
8650,191288.jpg,0,0,0,0.29607186
8651,191289.jpg,0,0,0,-0.9257656
8652,191290.jpg,0,0,0,1.7972891
8653,191291.jpg,0,1,1,3.2993896
8654,191292.jpg,0,0,0,0.6855599
8655,191293.jpg,1,2,0,-1.6488051
8656,191294.jpg,0,1,1,2.247689
8657,191295.jpg,0,0,0,1.1493937
8658,191296.jpg,0,1,1,1.6395309
8659,191297.jpg,0,1,1,1.422326
8660,191298.jpg,0,1,1,0.85913754
8661,191299.jpg,0,1,1,0.18839872
8662,191300.jpg,0,1,1,2.3002613
8663,191301.jpg,1,2,0,0.7308899
8664,191302.jpg,0,0,0,1.491304
8665,191303.jpg,0,1,1,2.0949843
8666,191304.jpg,0,1,1,1.840508
8667,191305.jpg,0,1,1,1.9748688
8668,191306.jpg,1,2,0,2.265648
8669,191307.jpg,1,2,0,1.4763657
8670,191308.jpg,0,1,1,1.0087473
8671,191309.jpg,0,0,0,2.4839923
8672,191310.jpg,0,1,1,1.4513488
8673,191311.jpg,0,1,1,1.5099081
8674,191312.jpg,0,1,1,0.9608094
8675,191313.jpg,1,2,0,1.6886392
8676,191314.jpg,0,1,1,0.47237572
8677,191315.jpg,0,0,0,1.0183427
8678,191316.jpg,0,0,0,1.890419
8679,191317.jpg,0,0,0,-0.2162544
8680,191318.jpg,0,1,1,2.883231
8681,191319.jpg,0,1,1,1.5789301
8682,191320.jpg,0,1,1,1.4532784
8683,191321.jpg,0,1,1,2.0979397
8684,191322.jpg,0,0,0,1.6656529
8685,191323.jpg,0,0,0,1.7193375
8686,191324.jpg,0,0,0,0.05104152
8687,191325.jpg,0,1,1,0.56570333
8688,191326.jpg,0,1,1,1.6146423
8689,191327.jpg,1,3,1,-2.400001
8690,191328.jpg,0,1,1,1.9936855
8691,191329.jpg,0,1,1,2.4133475
8692,191330.jpg,0,1,1,2.2546508
8693,191331.jpg,0,0,0,-0.79562044
8694,191332.jpg,1,2,0,1.1520184
8695,191333.jpg,1,2,0,1.6990564
8696,191334.jpg,1,2,0,-0.12848046
8697,191335.jpg,0,0,0,1.3279377
8698,191336.jpg,0,0,0,1.8657522
8699,191337.jpg,1,2,0,1.134119
8700,191338.jpg,0,1,1,2.0181742
8701,191339.jpg,0,0,0,1.7123867
8702,191340.jpg,1,2,0,0.14438114
8703,191341.jpg,1,2,0,3.171199
8704,191342.jpg,1,2,0,1.0944071
8705,191343.jpg,0,1,1,1.1401945
8706,191344.jpg,0,0,0,-0.17753708
8707,191345.jpg,0,0,0,1.1983852
8708,191346.jpg,0,0,0,1.6640145
8709,191347.jpg,1,2,0,0.80547136
8710,191348.jpg,0,0,0,1.5835788
8711,191349.jpg,0,0,0,1.6412873
8712,191350.jpg,0,1,1,1.8360887
8713,191351.jpg,1,2,0,0.5633269
8714,191352.jpg,0,0,0,-1.0849862
8715,191353.jpg,0,1,1,1.5388272
8716,191354.jpg,0,1,1,2.1111045
8717,191355.jpg,0,1,1,2.1671271
8718,191356.jpg,0,1,1,1.8482404
8719,191357.jpg,0,0,0,1.1515813
8720,191358.jpg,0,0,0,0.15352018
8721,191359.jpg,0,0,0,1.4708261
8722,191360.jpg,0,0,0,-1.442334
8723,191361.jpg,0,1,1,1.3029796
8724,191362.jpg,0,0,0,0.627303
8725,191363.jpg,0,1,1,1.6858824
8726,191364.jpg,0,0,0,0.4316366
8727,191365.jpg,0,1,1,1.8477962
8728,191366.jpg,0,0,0,2.5601735
8729,191367.jpg,0,0,0,1.4927875
8730,191368.jpg,0,0,0,-0.19608197
8731,191369.jpg,0,0,0,0.353289
8732,191370.jpg,0,0,0,-1.5656091
8733,191371.jpg,0,0,0,1.5122508
8734,191372.jpg,0,1,1,1.7568643
8735,191373.jpg,0,0,0,2.0779362
8736,191374.jpg,0,1,1,1.482273
8737,191375.jpg,0,0,0,1.0722864
8738,191376.jpg,0,0,0,1.50927
8739,191377.jpg,0,1,1,1.3758548
8740,191378.jpg,0,1,1,2.6860642
8741,191379.jpg,0,0,0,1.3166842
8742,191380.jpg,0,0,0,1.8901023
8743,191381.jpg,0,0,0,0.9225446
8744,191382.jpg,0,0,0,0.635789
8745,191383.jpg,0,1,1,0.8462507
8746,191384.jpg,1,2,0,-0.3710297
8747,191385.jpg,0,0,0,-1.7726057
8748,191386.jpg,0,1,1,1.0442388
8749,191387.jpg,0,0,0,2.234881
8750,191388.jpg,0,0,0,1.0953093
8751,191389.jpg,0,0,0,2.9523234
8752,191390.jpg,0,0,0,1.5631473
8753,191391.jpg,0,0,0,0.69831836
8754,191392.jpg,0,0,0,1.3115274
8755,191393.jpg,1,3,1,-0.38210344
8756,191394.jpg,1,2,0,1.6193331
8757,191395.jpg,1,2,0,1.2399733
8758,191396.jpg,0,1,1,2.3310997
8759,191397.jpg,0,0,0,1.0140953
8760,191398.jpg,0,1,1,1.3979449
8761,191399.jpg,0,1,1,-0.14224039
8762,191400.jpg,0,0,0,2.2596338
8763,191401.jpg,0,1,1,2.1764948
8764,191402.jpg,0,1,1,0.6094718
8765,191403.jpg,0,0,0,1.6012169
8766,191404.jpg,0,1,1,1.9039979
8767,191405.jpg,0,0,0,2.0774622
8768,191406.jpg,0,1,1,2.158291
8769,191407.jpg,0,1,1,0.84283364
8770,191408.jpg,0,1,1,2.4239051
8771,191409.jpg,0,1,1,1.4112866
8772,191410.jpg,0,0,0,2.2745268
8773,191411.jpg,0,1,1,1.581937
8774,191412.jpg,0,0,0,2.0498536
8775,191413.jpg,0,1,1,1.7248052
8776,191414.jpg,0,0,0,-0.43999138
8777,191415.jpg,1,2,0,0.40070638
8778,191416.jpg,0,0,0,-1.4369655
8779,191417.jpg,0,1,1,0.3548557
8780,191418.jpg,0,1,1,1.6537443
8781,191419.jpg,0,0,0,1.660443
8782,191420.jpg,0,0,0,-0.12779717
8783,191421.jpg,1,2,0,0.22342819
8784,191422.jpg,0,0,0,1.0752529
8785,191423.jpg,0,0,0,0.37275472
8786,191424.jpg,0,1,1,2.557884
8787,191425.jpg,0,0,0,1.2851914
8788,191426.jpg,1,2,0,0.46157035
8789,191427.jpg,0,1,1,1.3702283
8790,191428.jpg,0,0,0,2.4509532
8791,191429.jpg,0,1,1,1.20548
8792,191430.jpg,0,0,0,1.7231851
8793,191431.jpg,0,0,0,1.1456006
8794,191432.jpg,1,2,0,-0.28980133
8795,191433.jpg,0,0,0,1.9159108
8796,191434.jpg,0,0,0,1.2235566
8797,191435.jpg,0,1,1,1.7017515
8798,191436.jpg,0,0,0,2.1043925
8799,191437.jpg,0,0,0,1.510941
8800,191438.jpg,0,1,1,2.7262566
8801,191439.jpg,0,0,0,2.2742517
8802,191440.jpg,0,0,0,1.2721497
8803,191441.jpg,0,0,0,1.3214406
8804,191442.jpg,0,1,1,2.2136278
8805,191443.jpg,1,2,0,1.0912893
8806,191444.jpg,0,1,1,1.1728256
8807,191445.jpg,0,1,1,1.0856237
8808,191446.jpg,0,1,1,1.9179084
8809,191447.jpg,0,0,0,-1.1547203
8810,191448.jpg,0,1,1,-0.82730204
8811,191449.jpg,1,2,0,2.1237614
8812,191450.jpg,0,0,0,1.8273525
8813,191451.jpg,1,2,0,0.31837526
8814,191452.jpg,1,2,0,2.4556932
8815,191453.jpg,0,1,1,3.0349407
8816,191454.jpg,0,0,0,1.5850114
8817,191455.jpg,0,0,0,1.114849
8818,191456.jpg,0,0,0,1.7059308
8819,191457.jpg,1,2,0,-1.7422489
8820,191458.jpg,0,0,0,2.1231427
8821,191459.jpg,0,1,1,2.117066
8822,191460.jpg,0,0,0,1.0020896
8823,191461.jpg,0,1,1,2.136241
8824,191462.jpg,0,1,1,1.5113615
8825,191463.jpg,0,0,0,2.4680672
8826,191464.jpg,0,1,1,0.34455207
8827,191465.jpg,0,0,0,0.18307337
8828,191466.jpg,1,2,0,-0.7565889
8829,191467.jpg,0,1,1,2.0460718
8830,191468.jpg,1,2,0,0.59637356
8831,191469.jpg,0,1,1,1.264729
8832,191470.jpg,0,0,0,2.593866
8833,191471.jpg,0,0,0,2.644592
8834,191472.jpg,0,0,0,1.636318
8835,191473.jpg,0,0,0,1.2961917
8836,191474.jpg,0,1,1,1.6706809
8837,191475.jpg,0,0,0,-0.03560047
8838,191476.jpg,0,0,0,2.41339
8839,191477.jpg,0,1,1,1.7625862
8840,191478.jpg,0,0,0,2.7280142
8841,191479.jpg,1,2,0,-0.44048333
8842,191480.jpg,0,0,0,1.240214
8843,191481.jpg,0,0,0,1.8821677
8844,191482.jpg,1,2,0,0.31382525
8845,191483.jpg,1,2,0,0.8020297
8846,191484.jpg,0,0,0,1.3619009
8847,191485.jpg,0,0,0,2.0747237
8848,191486.jpg,0,0,0,1.0110581
8849,191487.jpg,0,0,0,1.0316843
8850,191488.jpg,0,0,0,-1.9841965
8851,191489.jpg,0,1,1,2.2390556
8852,191490.jpg,0,1,1,0.92192703
8853,191491.jpg,1,2,0,2.43136
8854,191492.jpg,0,0,0,1.8526933
8855,191493.jpg,0,0,0,2.469445
8856,191494.jpg,0,0,0,0.44707343
8857,191495.jpg,0,0,0,2.037902
8858,191496.jpg,0,1,1,2.394267
8859,191497.jpg,0,1,1,2.011062
8860,191498.jpg,0,1,1,0.5541929
8861,191499.jpg,0,0,0,-0.15216385
8862,191500.jpg,0,0,0,0.45120183
8863,191501.jpg,0,1,1,1.4189622
8864,191502.jpg,0,0,0,2.1472244
8865,191503.jpg,0,1,1,2.0336206
8866,191504.jpg,0,1,1,1.7727048
8867,191505.jpg,0,0,0,0.17435351
8868,191506.jpg,0,0,0,1.6374097
8869,191507.jpg,0,1,1,1.6892564
8870,191508.jpg,0,0,0,1.028607
8871,191509.jpg,0,0,0,0.2347433
8872,191510.jpg,1,2,0,1.8837819
8873,191511.jpg,0,1,1,1.5007807
8874,191512.jpg,0,0,0,1.600942
8875,191513.jpg,0,0,0,0.77159834
8876,191514.jpg,0,0,0,-1.392313
8877,191515.jpg,0,0,0,0.34193978
8878,191516.jpg,0,0,0,1.8450613
8879,191517.jpg,0,0,0,1.9295733
8880,191518.jpg,1,2,0,-0.20193578
8881,191519.jpg,1,2,0,2.006353
8882,191520.jpg,0,0,0,1.3871601
8883,191521.jpg,0,0,0,1.6546391
8884,191522.jpg,0,0,0,1.9034045
8885,191523.jpg,0,1,1,1.7378883
8886,191524.jpg,0,0,0,1.2050977
8887,191525.jpg,0,0,0,1.1831063
8888,191526.jpg,1,2,0,2.0841506
8889,191527.jpg,0,0,0,-0.7415486
8890,191528.jpg,0,0,0,1.1934166
8891,191529.jpg,0,0,0,1.5735507
8892,191530.jpg,0,0,0,2.5480049
8893,191531.jpg,0,1,1,1.5754327
8894,191532.jpg,0,1,1,1.0196345
8895,191533.jpg,0,1,1,1.1499138
8896,191534.jpg,0,1,1,1.470844
8897,191535.jpg,0,0,0,1.8285646
8898,191536.jpg,0,1,1,1.886075
8899,191537.jpg,0,0,0,1.9774215
8900,191538.jpg,0,1,1,1.824641
8901,191539.jpg,0,0,0,2.6895702
8902,191540.jpg,0,0,0,1.3539146
8903,191541.jpg,0,0,0,1.2198642
8904,191542.jpg,0,1,1,0.23714273
8905,191543.jpg,0,1,1,2.8894436
8906,191544.jpg,0,0,0,2.1527057
8907,191545.jpg,0,0,0,2.2137575
8908,191546.jpg,1,2,0,1.3073881
8909,191547.jpg,0,1,1,1.2618209
8910,191548.jpg,0,1,1,1.4640797
8911,191549.jpg,1,2,0,1.5959747
8912,191550.jpg,0,0,0,0.9010699
8913,191551.jpg,1,2,0,-0.76378554
8914,191552.jpg,0,1,1,1.7380652
8915,191553.jpg,1,2,0,1.1089244
8916,191554.jpg,1,2,0,1.7135828
8917,191555.jpg,0,1,1,1.3092533
8918,191556.jpg,0,1,1,1.1948661
8919,191557.jpg,0,0,0,1.3863392
8920,191558.jpg,1,2,0,1.0445036
8921,191559.jpg,0,0,0,1.6854502
8922,191560.jpg,0,1,1,1.4170144
8923,191561.jpg,0,0,0,-0.4473338
8924,191562.jpg,0,1,1,1.5062791
8925,191563.jpg,0,1,1,2.1699429
8926,191564.jpg,1,2,0,-0.29113173
8927,191565.jpg,0,1,1,1.9577868
8928,191566.jpg,0,0,0,1.3044991
8929,191567.jpg,0,1,1,2.512835
8930,191568.jpg,0,0,0,0.87401253
8931,191569.jpg,0,1,1,1.2327411
8932,191570.jpg,0,1,1,1.4708279
8933,191571.jpg,0,0,0,0.8948182
8934,191572.jpg,0,0,0,0.36954394
8935,191573.jpg,0,0,0,2.1680295
8936,191574.jpg,0,0,0,-0.87029374
8937,191575.jpg,1,2,0,-0.10501895
8938,191576.jpg,0,1,1,2.2562768
8939,191577.jpg,1,2,0,0.77620304
8940,191578.jpg,0,0,0,1.7311077
8941,191579.jpg,0,1,1,1.1426296
8942,191580.jpg,0,0,0,0.97953093
8943,191581.jpg,0,0,0,0.86785924
8944,191582.jpg,0,1,1,1.8555518
8945,191583.jpg,1,2,0,2.2461898
8946,191584.jpg,0,0,0,2.6470478
8947,191585.jpg,0,0,0,0.17887057
8948,191586.jpg,0,1,1,1.2682207
8949,191587.jpg,0,0,0,1.7470844
8950,191588.jpg,0,1,1,0.5501571
8951,191589.jpg,0,1,1,3.0612092
8952,191590.jpg,0,0,0,0.89415973
8953,191591.jpg,1,2,0,2.8617034
8954,191592.jpg,0,1,1,2.6816792
8955,191593.jpg,0,0,0,-0.2569582
8956,191594.jpg,0,1,1,0.8746679
8957,191595.jpg,1,2,0,1.2570572
8958,191596.jpg,0,0,0,1.7810191
8959,191597.jpg,0,1,1,2.8766966
8960,191598.jpg,0,0,0,1.1460235
8961,191599.jpg,0,1,1,2.5277123
8962,191600.jpg,0,0,0,1.7768254
8963,191601.jpg,0,1,1,2.6027982
8964,191602.jpg,1,2,0,1.6272471
8965,191603.jpg,0,1,1,1.9199017
8966,191604.jpg,0,0,0,-1.1460909
8967,191605.jpg,0,0,0,1.5613526
8968,191606.jpg,0,1,1,2.4778929
8969,191607.jpg,0,1,1,0.39422658
8970,191608.jpg,0,0,0,1.5973295
8971,191609.jpg,0,1,1,1.8719144
8972,191610.jpg,0,0,0,2.8361692
8973,191611.jpg,0,1,1,1.4753388
8974,191612.jpg,0,1,1,1.887905
8975,191613.jpg,0,1,1,1.7768223
8976,191614.jpg,0,1,1,1.9022665
8977,191615.jpg,0,1,1,1.8512276
8978,191616.jpg,0,0,0,1.7519614
8979,191617.jpg,1,2,0,1.6637756
8980,191618.jpg,1,2,0,0.052430887
8981,191619.jpg,1,2,0,-3.6655722
8982,191620.jpg,0,0,0,1.824988
8983,191621.jpg,0,0,0,0.8967139
8984,191622.jpg,0,1,1,1.7009058
8985,191623.jpg,0,1,1,1.2397921
8986,191624.jpg,0,0,0,1.8992453
8987,191625.jpg,1,2,0,3.2125876
8988,191626.jpg,0,0,0,1.7874326
8989,191627.jpg,0,1,1,1.2292075
8990,191628.jpg,0,1,1,2.1366508
8991,191629.jpg,0,0,0,0.53798795
8992,191630.jpg,0,0,0,2.1568983
8993,191631.jpg,0,1,1,2.0013225
8994,191632.jpg,0,1,1,1.8577832
8995,191633.jpg,0,0,0,1.0295386
8996,191634.jpg,0,0,0,1.0836371
8997,191635.jpg,0,0,0,1.0697687
8998,191636.jpg,0,1,1,2.308598
8999,191637.jpg,1,2,0,2.525933
9000,191638.jpg,1,2,0,0.21011977
9001,191639.jpg,0,0,0,1.7680033
9002,191640.jpg,0,1,1,2.4402666
9003,191641.jpg,0,0,0,1.23263
9004,191642.jpg,0,1,1,1.5011619
9005,191643.jpg,1,2,0,1.4114329
9006,191644.jpg,0,0,0,2.5249326
9007,191645.jpg,0,1,1,2.5018098
9008,191646.jpg,0,1,1,2.9184914
9009,191647.jpg,1,2,0,1.882676
9010,191648.jpg,0,1,1,0.81025904
9011,191649.jpg,0,0,0,-1.258886
9012,191650.jpg,0,1,1,1.5609761
9013,191651.jpg,0,0,0,1.562481
9014,191652.jpg,0,1,1,2.0523648
9015,191653.jpg,0,0,0,-1.2484083
9016,191654.jpg,0,0,0,0.76600075
9017,191655.jpg,0,1,1,1.3433406
9018,191656.jpg,0,0,0,1.5901248
9019,191657.jpg,0,0,0,0.3158513
9020,191658.jpg,0,1,1,1.8362471
9021,191659.jpg,0,0,0,1.6015713
9022,191660.jpg,0,1,1,2.0446277
